Source File,Record ID,Indication,Intervention,Comparator,Intervention Type,Outcome Direction,Intervention Cluster,Cluster X,Cluster Y
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8644,,EBP training,,Behavioral,Positive,4,0.00796606080438532,0.004968222079960532
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8645,relapsing-remitting multiple sclerosis (rrms),Melatonin||oral|25 mg/day,Placebo,Dietary Supplement,Positive,1,0.0028084564684341395,0.23720343954506726
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8646,fibromyalgia,tDCS,Sham,Device,Positive,4,0.0006404593901391321,0.0034702647211822544
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8647,,Esketamine||nasal spray|84 mg,Placebo,Drug,Neutral,1,0.0019627271568888804,0.16667170234750894
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8648,,Mirtazapine||oral|30 mg,Placebo,Drug,Negative,1,0.003167173277131918,0.26231829506337273
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8649,post-traumatic stress disorder,"Ganaxolone 200, 400||oral|600 mg twice/day",Placebo,Drug,Neutral,1,0.0022835199754375765,0.18948846051051338
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8650,,Cognitive coping and relaxation intervention,Usual care,Behavioral,Mixed or Unknown,5,0.4080273253298072,-0.004568891800276248
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8651,,Hydromorphone + Dexmedetomidine|||1 mcg/kg,Hydromorphone,Combination Product,Positive,4,0.0006199862608936664,0.013407749808015632
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8652,,Hydromorphone + Dexmedetomidine|||2 mcg/kg,Hydromorphone,Combination Product,Positive,4,0.0006199862608936664,0.013407749808015632
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8653,attention deficit hyperactivity (adhd),Behavioral sleep intervention,Usual care,Behavioral,Positive,5,0.3190024097216783,-0.0037543436067125017
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8654,chronic spinal cord injury,Exercise,Education,Behavioral,Positive,4,0.06154886834207579,0.008497747781419429
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8655,depressive || anxiety,REP,REP + coaching,Other,Positive,4,0.0013289062459140401,-1.7053798830457e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8656,depressive || anxiety,REP + coaching,REP,Combination Product,Positive,4,0.0013289062459140401,-1.7053798830457e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8657,,Vitamin D|||20 g,Placebo,Dietary Supplement,Mixed or Unknown,4,0.004291044485907499,0.31942297027277505
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8658,moderate to severe chronic plaque psoriasis,Risankizumab|||150 mg,Ustekinumab,Biological,Positive,1,0.0006475368968951368,0.049980585618799186
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8659,moderate to severe chronic plaque psoriasis,Risankizumab|||150 mg,Placebo,Biological,Positive,1,0.0034587790420537393,0.287169087588575
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8660,moderate to severe chronic plaque psoriasis,Ustekinumab Or|||45 mg,Placebo,Biological,Positive,1,0.006392875035851576,0.5309314169268593
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8661,advanced heart failure,ENABLE CHF-PC,Usual care,Behavioral,Neutral,5,0.3718687028638992,-0.007485233016426698
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8662,,ICU diary,Usual care,Other,Neutral,5,0.32094778620570696,-0.0064692336717414416
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8663,polycystic ovary (pcos),Vitamin D + Omega-3,Placebo,Combination Product,Positive,4,0.003540387481597134,0.26625807625951864
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8664,anxiety,Placebo,,Other,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8665,cancer,Radical prostatectomy,Active monitoring,Procedure,Negative,4,0.0014641961707665076,0.0005762882024359522
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8666,cancer,Radical prostatectomy,Radical radiotherapy with hormones,Procedure,Negative,4,9.094635674366348e-06,1.0885879114286377e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8667,cancer,Radical radiotherapy with hormones,Active monitoring,Combination Product,Negative,4,0.0012399314550231172,0.0004941121841166758
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8668,cancer,Radical radiotherapy with hormones,Radical prostatectomy,Combination Product,Positive,4,9.094635674366348e-06,1.0885879114286377e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8669,cancer,Active monitoring,Radical prostatectomy,Other,Positive,4,0.0014641961707665076,0.0005762882024359522
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8670,cancer,Active monitoring,Radical radiotherapy with hormones,Other,Positive,4,0.0012399314550231172,0.0004941121841166758
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8671,moderate sleep disturbances,Mindfulness meditation,Education,Behavioral,Positive,4,0.015046134235903248,0.0004314119859382238
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8673,diabetes,REAL Diabetes,Attention control,Behavioral,Positive,2,0.00596985969110729,0.00551698194751134
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8674,post-traumatic stress disorder,Telephone care management,Usual care,Behavioral,Neutral,5,0.4449820946922061,-0.008571854841923103
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8675,adhd,Cognitive behavioral group psychotherapy,Individual clinical management,Behavioral,Neutral,4,0.013200031617513245,0.0018677347399082848
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8676,adhd,Methylphenidate|||,Placebo,Drug,Positive,4,0.003014627875813113,0.23990240136005045
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8677,cancer,Extended Letrozole|||,,Drug,Neutral,4,0.00040506083471611665,-2.562128721327089e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8678,problematic and pathological gambling,Cognitive bias modification,,Behavioral,Positive,4,0.0037220427048753053,0.0016430417492510915
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8679,,Exercise,Behavioral support,Behavioral,Neutral,4,0.05743690023948607,0.008575700385694109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8680,cancer,SHARE,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8681,first-episode psychosis,Amisulpride|||,Haloperidol|||,Drug,Positive,4,4.256318807166746e-06,0.0005485681173890589
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8682,first-episode psychosis,Olanzapine|||,Haloperidol|||,Drug,Positive,4,1.682226025263689e-05,0.0019831430586599204
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8683,first-episode psychosis,Amisulpride|||,Quetiapine|||,Drug,Positive,4,4.13901248952533e-05,0.004573736846855381
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8684,first-episode psychosis,Olanzapine|||,Quetiapine|||,Drug,Positive,4,6.0329510888348524e-05,0.0067133228931420446
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8685,first-episode psychosis,Amisulpride|||,Ziprasidone|||,Drug,Positive,4,1.905631533162561e-05,0.0025899179786692773
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8686,first-episode psychosis,Olanzapine|||,Ziprasidone|||,Drug,Positive,4,3.386733433916305e-05,0.004313339635993668
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8687,first-episode schizophrenia,EPA + DHA,Placebo,Combination Product,Positive,4,0.002417376538157737,0.19641416209281917
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8688,temporomandibular disorders || fibromyalgia,Okada Purifying Therapy,Duloxetine|||,Other,Neutral,4,0.01213367436096746,0.019176858736928495
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8689,,College-based LMP,Control,Behavioral,Neutral,2,0.0257006658417146,0.012827866748769913
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8690,,College-based LMP,Control,Behavioral,Positive,2,0.0257006658417146,0.012827866748769913
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8691,menopausal || hot flushes,Chlorogenic Acids|||270 mg,Placebo,Dietary Supplement,Positive,1,0.006392875035851576,0.5309314169268593
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8692,anxiety,Unified Protocol,Single-disorder protocols (SDPs),Behavioral,Neutral,4,0.002026886946846434,0.00021924789552208972
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8693,,Human-animal Interaction + Academic Stress Management,Academic Stress Management (ASM) only,Combination Product,Positive,4,0.006170973995522959,0.0007120832766314393
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8694,,Human-animal Interaction (HAI) only,Academic Stress Management (ASM) only,Behavioral,Positive,4,0.005328144894532823,0.0005875968077891632
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8695,,Music,Control,Behavioral,Positive,2,0.007286862897280897,0.006629564253841376
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8696,cancer,Education,,Behavioral,Positive,4,0.036092708410034556,0.0008458460035430891
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8697,chronic low back pain,Inspiratory muscle training,Control,Procedure,Positive,4,0.005474699548838938,0.005261525302599869
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8698,insomnia,Internet-delivered cognitive therapy,Waitlist,Behavioral,Positive,4,0.01494615168215449,0.005184856958985638
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8699,insomnia,Internet-delivered behavior therapy,Waitlist,Behavioral,Positive,4,0.011678680225066955,0.004547548927044947
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8700,obesity,Education,Control,Behavioral,Positive,2,0.025737848460896193,0.008627384384543756
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8701,,CRST,Relaxation training,Behavioral,Positive,4,0.00429985239096428,0.002571449547746233
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8702,,CRST,Control,Behavioral,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8703,,Duloxetine||buccal|,Cymbalta|||30 mg,Drug,Positive,1,0.000758841594642733,0.06145689734837762
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8704,,Propofol-guaifenesin-medetomidine|||,Alfaxalone-guaifenesin-medetomidine|||,Drug,Neutral,4,0.001063068537881715,0.0018671956831143813
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8705,severe pre-eclampsia,Dhaka Regime|||,Loading Only Regime|||,Drug,Neutral,4,8.94967967923136e-06,7.79476840694293e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8706,,Dexmedetomidine|||0.5 mcg/kg + Ropivacaine 0.25%|||0.20 mL/kg,Ropivacaine 0.25%|||0.20 mL/kg,Combination Product,Positive,4,0.0007229138313006053,0.026828166737083055
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8707,multiple sclerosis,Cognitive training + Exercise,Exercise,Combination Product,Positive,4,0.05722044112676809,0.011473877238092439
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8708,,Web-based BREATHE: Stress Management for Nurses program,Control,Behavioral,Positive,4,0.017547483198235358,0.004537732865816452
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8710,pectus excavatum,UG-ICNBs,PCIA,Procedure,Positive,4,3.4492013870359574e-14,6.112371115397203e-12
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8712,post-traumatic stress disorder,EFT,,Behavioral,Positive,4,0.0009574750966302058,2.4035853956318885e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8713,anxiety,ConfID,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8714,,"2% mepivacaine with 1:100,000 epinephrine + 75 TRU/mL hyaluronidase","2% mepivacaine with 1:100,000 epinephrine + Placebo",Combination Product,Neutral,4,0.0012309511101036778,0.10044884245543409
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8715,,Rocuronium Based On CBW|||1.2 mg/kg,Rocuronium Based On LBW|||1.2 mg/kg,Drug,Positive,1,0.008096943773671175,0.06343124764024291
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8716,,Etomidate|||,Propofol|||,Drug,Positive,4,0.0006511456711334018,0.0012150313489476066
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8717,,Propofol|||,Etomidate|||,Drug,Negative,4,0.0006511456711334018,0.0012150313489476066
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8718,burning mouth,Acupuncture,Clonazepam,Procedure,Neutral,4,0.003271609793889325,0.0014199010725640512
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8719,burning mouth,Clonazepam|||,Acupuncture,Drug,Neutral,4,0.003271609793889325,0.0014199010725640512
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8720,,Ketamine|||,Placebo,Drug,Positive,4,0.004411955850601155,0.3400420138153281
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8721,procrastination,CBT,Waitlist,Behavioral,Positive,3,0.07297340625736201,0.018706260101387245
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8722,procrastination,CBT,Waitlist,Behavioral,Positive,3,0.07297340625736201,0.018706260101387245
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8723,procrastination,CBT,CBT,Behavioral,Neutral,3,0.10381829863950241,0.019569447927047
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8724,,Histidine,Placebo,Dietary Supplement,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8725,fibromyalgia,Upper cervical manipulative therapy + multimodal program,Multimodal program,Combination Product,Positive,4,0.013867525857486138,0.0016176113950370817
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8726,,Fentanyl||transdermal + Regime||oral,PCA Regime|||,Drug,Neutral,4,0.00025335343449180446,0.014341118916055022
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8727,,Fentanyl + Etomidate,Lidocaine only,Combination Product,Positive,4,5.6525161804539214e-05,0.003370837045897793
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8728,diabetes,Vestibular nerve stimulation,Sham,Device,Positive,4,0.0011952078652821027,0.0008018480502059234
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8729,,Propofol + Remifentanil,Propofol,Combination Product,Positive,4,0.0007426102397258827,0.0020468564103084176
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8730,food addiction,CBT,Standard bariatric post-operative care,Behavioral,Positive,6,0.17317139203062057,0.004655603958538878
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8731,bulimia nervosa || binge eating,ICT + if-then planning,ICT + if-then planning,Combination Product,Positive,4,0.0017032127567481832,-2.1696599564981773e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8732,compulsive buying,Topiramate|||,Placebo,Drug,Neutral,4,0.00388272575901067,0.31133623309014713
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8733,,Adult coloring book,Placebo,Behavioral,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8734,,Video decision support aid,Attention control,Diagnostic Test,Positive,2,0.008504411656879717,0.004889100005183375
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8735,,UHHPBR,Polished white rice,Dietary Supplement,Positive,4,8.020662257346843e-06,0.0001640441645800748
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8736,hiv infection,Cognitive Behavioral Stress Management mHealth app,Generic healthy lifestyle app,Behavioral,Positive,4,0.011640589871785777,0.0011820700903699005
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8737,multiple sclerosis || stroke,SystemCHANGE,Active-control,Behavioral,Positive,2,0.005808872452221043,0.007457356578835832
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8738,stroke,Dialogue-based intervention,Usual care,Behavioral,Neutral,5,0.4794846960815556,-0.005920299512243099
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8739,substance use,Quality-of-life group counseling,Control,Behavioral,Positive,4,0.005853567688042595,0.003989229138824124
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8740,,Integrated mental health and disaster preparedness intervention,Control,Behavioral,Positive,2,0.020884828681394678,0.006851593328544558
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8741,crohn's disease,Soft non-manipulative osteopathic techniques,Control,Procedure,Positive,2,0.004691724579132213,0.004848966454301917
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8742,intellectual disability || dementia,iCST,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8743,early psychosis,MAP,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8744,recent-onset schizophrenia spectrum disorders,PRIME,Waitlist,Other,Positive,4,0.013654606942433907,0.010569501651563977
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8745,age-related hearing loss,Hearing aids,Control,Device,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8746,posttraumatic stress,Mein Weg,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8747,parkinson disease,Acupuncture,Sham,Procedure,Neutral,4,0.0037453749061102477,0.003102186762895741
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8748,,LSD|||,Placebo,Drug,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8749,,Rumination,Distraction,Behavioral,Negative,4,1.0795810314966437e-08,9.592821337300758e-09
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8750,,Worry,Distraction,Behavioral,Negative,4,7.517563083563831e-06,3.977930921080958e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8751,schizophrenia with predominantly negative,Sarcosine,Placebo,Dietary Supplement,Positive,4,0.0026641480119079224,0.21494977545295013
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8752,parkinson disease,rDTMS,Sham,Radiation,Neutral,0,0.0008845038961771501,0.0030615664169361518
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8753,fibromyalgia,Acupuncture,Sham,Procedure,Positive,4,0.0037453749061102477,0.003102186762895741
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8754,fibromyalgia,Sham,Acupuncture,Procedure,Positive,4,0.005325410272057712,0.00399543079600611
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8755,fibromyalgia,Acupuncture,Acupuncture,Procedure,Positive,4,0.005033017838740968,0.0021811112591899806
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8756,,Capromorelin|||,Placebo,Drug,Neutral,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8757,,Capromorelin|||,Placebo,Drug,Neutral,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8758,central field loss,Standard VR + VM,Standard VR,Combination Product,Positive,6,0.017869184660983112,-0.00010305061796332793
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8759,,Dexmedetomidine Spray|||,Dexmedetomidine||drops|,Drug,Positive,4,0.0011521317931229478,0.007219064699752286
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8760,,interpersonal emotion regulation,intrapersonal emotion regulation,Behavioral,Positive,4,0.0005901754917727461,0.00010591772955688056
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8761,,SSMT,Usual care,Behavioral,Neutral,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8762,anxiety,Modified dot-probe protocol,Standard dot-probe protocol,Behavioral,Positive,4,0.005393911841430657,0.00031131133566224094
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8763,chronic pain,Exercise,Exercise,Behavioral,Positive,4,0.08142132623927555,0.015261261463069805
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8764,inflammatory bowel disease (ibd),Psychoeducational self-management program,Control,Behavioral,Neutral,2,0.017630261047557647,0.0049946090374582515
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8765,,LaSota vaccination,VVNDV challenge,Biological,Negative,4,1.6471569811598146e-05,0.0018445218095828402
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8766,anxiety,iCBT,Waitlist,Behavioral,Positive,4,0.01607811718302159,0.004235060494492789
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8767,anxiety,iCBT,Waitlist,Behavioral,Positive,4,0.01607811718302159,0.004235060494492789
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8768,anxiety,iCBT,iCBT,Behavioral,Neutral,4,0.014942729993019134,-0.00013422010321491274
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8769,post-traumatic stress disorder,CBT,Usual care,Behavioral,Positive,5,0.7143227034202324,-0.0011739776810850851
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8770,dementia,activity program,Education,Behavioral,Positive,4,0.024627739804777067,0.0005736064476023297
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8772,alcohol use,ICBI,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8773,anxiety,Virtual reality exposure therapy,Waitlist,Behavioral,Positive,4,0.008123159619550636,0.004189331680110845
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8774,anxiety,Individual in vivo exposure therapy (iVET),Waitlist,Behavioral,Positive,4,0.009315816166176414,0.004820250269940984
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8775,anxiety,Individual in vivo exposure therapy (iVET),Virtual reality exposure therapy,Behavioral,Positive,4,0.007468088849940353,0.0028914317513247293
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8776,multiple sclerosis,Individual adjustment to multiple sclerosis,Group adjustment to multiple sclerosis,Behavioral,Neutral,4,0.0007595458720607233,0.00011548241324784938
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8777,multiple sclerosis,Group adjustment to multiple sclerosis,Individual adjustment to multiple sclerosis,Behavioral,Neutral,4,0.0007595458720607233,0.00011548241324784938
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8778,alzheimer disease,Donepezil|||,No intervention,Drug,Positive,4,0.020468294734905416,0.005386393676808245
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8779,blood-injection-injury (bii) phobia,Modified One Session Treatment,Baseline,Behavioral,Positive,4,0.001406963510453679,0.00015139894901791218
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8780,frequent episodic headache || chronic headache,Ibuprofen + Tizanidine + Anvifen,Ibuprofen + Tizanidine,Combination Product,Positive,4,6.849789627113233e-06,0.0009186939010298958
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8781,cancer,Dexmedetomidine H|||0.2 mcg/kg,Placebo,Drug,Positive,4,0.0030720921055204793,0.1986911746360783
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8782,,Sevoflurane with laryngeal mask,,Combination Product,Neutral,4,1.0941867464793532e-05,0.0006828311938006927
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8783,bulimia nervosa,Family-based treatment,Supportive psychotherapy,Behavioral,Neutral,4,0.00966891111546905,0.0011786702206054516
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8784,insomnia,mCBT-I,No intervention,Behavioral,Positive,4,0.05205490950732179,0.00888931176426837
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8785,stages ii and iii adenocarcinoma of colon,Naturopathy + Yoga + Dietary interventions,Psycho-social counselling,Combination Product,Positive,4,0.004504900466859079,0.0006369433474173136
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8786,parkinson disease,Pramipexole + Levodopa,Levodopa,Combination Product,Positive,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8787,alcohol use,Acupuncture,Sham,Procedure,Neutral,4,0.0037453749061102477,0.003102186762895741
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8788,alcohol use,Acupuncture,No intervention,Procedure,Neutral,4,0.03376150565432787,0.007105583905127169
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8789,fibromyalgia,MDR,Sham,Device,Positive,0,0.0008845038961771501,0.0030615664169361518
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8790,fibromyalgia,MDR,Usual care,Device,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8791,post-hysterectomy recovery,Robuvit,Placebo,Dietary Supplement,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8792,,FOOTFIT,FOOTFIT+,Behavioral,Neutral,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8793,,FOOTFIT+,FOOTFIT,Behavioral,Neutral,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8794,early-onset behavioral issues,CDI-T,Waitlist,Behavioral,Positive,4,0.013654606942433907,0.010569501651563977
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8795,menopausal,Aromatherapy,Placebo,Other,Positive,4,0.004003898996326667,0.31014434644132866
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8796,body dysmorphic,Escitalopram|||,,Drug,Neutral,4,0.003954077660918328,0.03826216102119666
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8799,insomnia,Chat-based psychotherapy,Waitlist,Behavioral,Positive,4,0.010756099814860698,0.003594103633030948
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8800,insomnia,Face-to-face psychotherapy,Waitlist,Behavioral,Positive,4,0.004062701487588098,0.0024614033666960607
